% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
1.64	1	10	165	1	331	18	967	0	0
1.641	1	33	165	2	1	8	421	0	0
1.642	1	8	165	3	389	18	967	0	0
1.643	1	28	165	4	384	10	469	0	0
1.644	1	36	165	5	2	8	421	0	0
1.645	1	39	165	6	97	8	421	0	0
1.646	1	15	165	7	19	14	775	0	0
1.647	1	34	165	8	143	8	421	0	0
1.648	1	16	165	9	34	14	775	0	0
1.649	1	35	165	10	199	8	421	0	0
1.65	1	19	166	1	108	14	775	0	0
1.651	1	22	166	2	33	12	597	0	0
1.652	1	17	166	3	261	14	775	0	0
1.653	1	32	166	4	242	8	421	0	0
1.654	1	1	166	5	3	28	2196	0	0
1.655	1	42	166	6	260	8	421	0	0
1.656	1	18	166	7	280	14	775	0	0
1.657	1	37	166	8	318	8	421	0	0
1.658	1	24	166	9	96	12	597	0	0
1.659	1	14	166	10	316	14	775	0	0
1.66	1	41	167	1	330	8	421	0	0
1.661	1	26	167	2	4	10	469	0	0
1.662	1	12	167	3	51	16	903	0	0
1.663	1	23	167	4	166	12	597	0	0
1.664	1	25	167	5	18	10	469	0	0
1.665	1	40	167	6	359	8	421	0	0
1.666	1	13	167	7	35	16	903	0	0
1.667	1	20	167	8	281	12	597	0	0
1.668	1	7	167	9	32	20	1191	0	0
1.669	1	21	167	10	345	12	597	0	0
1.67	1	38	168	1	375	8	421	0	0
1.671	1	9	168	2	63	18	967	0	0
1.672	1	29	168	3	317	10	469	0	0
1.673	1	3	168	4	223	24	1620	0	0
1.674	1	30	168	5	332	10	469	0	0
1.675	1	4	168	6	259	22	1383	0	0
1.676	1	6	168	7	241	20	1191	0	0
1.677	1	31	168	8	52	10	469	0	0
1.678	1	11	168	9	302	16	903	0	0
1.679	1	5	168	10	304	22	1383	0	0
1.68	1	2	169	1	373	24	1620	0	0
1.681	1	27	169	2	383	10	469	0	0
1.682	1	10	169	3	331	18	967	0	0
1.683	1	8	169	4	389	18	967	0	0
1.684	1	28	169	5	384	10	469	0	0
1.685	1	33	169	6	1	8	421	0	0
1.686	1	36	169	7	2	8	421	0	0
1.687	1	15	169	8	19	14	775	0	0
1.688	1	39	169	9	97	8	421	0	0
1.689	1	16	169	10	34	14	775	0	0
1.69	1	34	170	1	143	8	421	0	0
1.691	1	19	170	2	108	14	775	0	0
1.692	1	35	170	3	199	8	421	0	0
1.693	1	22	170	4	33	12	597	0	0
1.694	1	1	170	5	3	28	2196	0	0
1.695	1	17	170	6	261	14	775	0	0
1.696	1	32	170	7	242	8	421	0	0
1.697	1	18	170	8	280	14	775	0	0
1.698	1	42	170	9	260	8	421	0	0
1.699	1	24	170	10	96	12	597	0	0
1.7	1	37	171	1	318	8	421	0	0
1.701	1	14	171	2	316	14	775	0	0
1.702	1	12	171	3	51	16	903	0	0
1.703	1	26	171	4	4	10	469	0	0
1.704	1	41	171	5	330	8	421	0	0
1.705	1	23	171	6	166	12	597	0	0
1.706	1	13	171	7	35	16	903	0	0
1.707	1	25	171	8	18	10	469	0	0
1.708	1	40	171	9	359	8	421	0	0
1.709	1	20	171	10	281	12	597	0	0
1.71	1	7	172	1	32	20	1191	0	0
1.711	1	21	172	2	345	12	597	0	0
1.712	1	9	172	3	63	18	967	0	0
1.713	1	3	172	4	223	24	1620	0	0
1.714	1	29	172	5	317	10	469	0	0
1.715	1	38	172	6	375	8	421	0	0
1.716	1	4	172	7	259	22	1383	0	0
1.717	1	30	172	8	332	10	469	0	0
1.718	1	6	172	9	241	20	1191	0	0
1.719	1	11	172	10	302	16	903	0	0
1.72	1	5	173	1	304	22	1383	0	0
1.721	1	31	173	2	52	10	469	0	0
1.722	1	2	173	3	373	24	1620	0	0
1.723	1	10	173	4	331	18	967	0	0
1.724	1	27	173	5	383	10	469	0	0
1.725	1	8	173	6	389	18	967	0	0
1.726	1	28	173	7	384	10	469	0	0
1.727	1	33	173	8	1	8	421	0	0
1.728	1	15	173	9	19	14	775	0	0
1.729	1	36	173	10	2	8	421	0	0
1.73	1	16	174	1	34	14	775	0	0
1.731	1	39	174	2	97	8	421	0	0
1.732	1	34	174	3	143	8	421	0	0
1.733	1	19	174	4	108	14	775	0	0
1.734	1	1	174	5	3	28	2196	0	0
1.735	1	22	174	6	33	12	597	0	0
1.736	1	35	174	7	199	8	421	0	0
1.737	1	17	174	8	261	14	775	0	0
1.738	1	18	174	9	280	14	775	0	0
1.739	1	32	174	10	242	8	421	0	0
1.74	1	24	175	1	96	12	597	0	0
1.741	1	12	175	2	51	16	903	0	0
1.742	1	42	175	3	260	8	421	0	0
1.743	1	14	175	4	316	14	775	0	0
1.744	1	37	175	5	318	8	421	0	0
1.745	1	26	175	6	4	10	469	0	0
1.746	1	13	175	7	35	16	903	0	0
1.747	1	41	175	8	330	8	421	0	0
1.748	1	23	175	9	166	12	597	0	0
1.749	1	25	175	10	18	10	469	0	0
1.75	1	7	176	1	32	20	1191	0	0
1.751	1	20	176	2	281	12	597	0	0
1.752	1	40	176	3	359	8	421	0	0
1.753	1	9	176	4	63	18	967	0	0
1.754	1	21	176	5	345	12	597	0	0
1.755	1	3	176	6	223	24	1620	0	0
1.756	1	29	176	7	317	10	469	0	0
1.757	1	4	176	8	259	22	1383	0	0
1.758	1	38	176	9	375	8	421	0	0
1.759	1	30	176	10	332	10	469	0	0
1.76	1	6	177	1	241	20	1191	0	0
1.761	1	11	177	2	302	16	903	0	0
1.762	1	5	177	3	304	22	1383	0	0
1.763	1	2	177	4	373	24	1620	0	0
1.764	1	31	177	5	52	10	469	0	0
1.765	1	10	177	6	331	18	967	0	0
1.766	1	8	177	7	389	18	967	0	0
1.767	1	27	177	8	383	10	469	0	0
1.768	1	28	177	9	384	10	469	0	0
1.769	1	33	177	10	1	8	421	0	0
1.77	1	15	178	1	19	14	775	0	0
1.771	1	36	178	2	2	8	421	0	0
1.772	1	16	178	3	34	14	775	0	0
1.773	1	1	178	4	3	28	2196	0	0
1.774	1	39	178	5	97	8	421	0	0
1.775	1	19	178	6	108	14	775	0	0
1.776	1	34	178	7	143	8	421	0	0
1.777	1	22	178	8	33	12	597	0	0
1.778	1	35	178	9	199	8	421	0	0
1.779	1	17	178	10	261	14	775	0	0
1.78	1	18	179	1	280	14	775	0	0
1.781	1	12	179	2	51	16	903	0	0
1.782	1	32	179	3	242	8	421	0	0
1.783	1	24	179	4	96	12	597	0	0
1.784	1	42	179	5	260	8	421	0	0
1.785	1	14	179	6	316	14	775	0	0
1.786	1	13	179	7	35	16	903	0	0
1.787	1	26	179	8	4	10	469	0	0
1.788	1	37	179	9	318	8	421	0	0
1.789	1	23	179	10	166	12	597	0	0
1.79	1	41	180	1	330	8	421	0	0
1.791	1	25	180	2	18	10	469	0	0
1.792	1	7	180	3	32	20	1191	0	0
1.793	1	20	180	4	281	12	597	0	0
1.794	1	9	180	5	63	18	967	0	0
1.795	1	3	180	6	223	24	1620	0	0
1.796	1	40	180	7	359	8	421	0	0
1.797	1	21	180	8	345	12	597	0	0
1.798	1	4	180	9	259	22	1383	0	0
1.799	1	29	180	10	317	10	469	0	0
1.8	1	11	181	1	302	16	903	0	0
1.801	1	6	181	2	241	20	1191	0	0
1.802	1	30	181	3	332	10	469	0	0
1.803	1	38	181	4	375	8	421	0	0
1.804	1	5	181	5	304	22	1383	0	0
1.805	1	2	181	6	373	24	1620	0	0
1.806	1	31	181	7	52	10	469	0	0
1.807	1	10	181	8	331	18	967	0	0
1.808	1	8	181	9	389	18	967	0	0
1.809	1	27	181	10	383	10	469	0	0
1.81	1	28	182	1	384	10	469	0	0
1.811	1	15	182	2	19	14	775	0	0
1.812	1	1	182	3	3	28	2196	0	0
1.813	1	33	182	4	1	8	421	0	0
1.814	1	16	182	5	34	14	775	0	0
1.815	1	36	182	6	2	8	421	0	0
1.816	1	19	182	7	108	14	775	0	0
1.817	1	39	182	8	97	8	421	0	0
1.818	1	22	182	9	33	12	597	0	0
1.819	1	34	182	10	143	8	421	0	0
1.82	1	17	183	1	261	14	775	0	0
1.821	1	12	183	2	51	16	903	0	0
1.822	1	35	183	3	199	8	421	0	0
1.823	1	18	183	4	280	14	775	0	0
1.824	1	24	183	5	96	12	597	0	0
1.825	1	32	183	6	242	8	421	0	0
1.826	1	13	183	7	35	16	903	0	0
1.827	1	14	183	8	316	14	775	0	0
1.828	1	42	183	9	260	8	421	0	0
1.829	1	26	183	10	4	10	469	0	0
1.83	1	37	184	1	318	8	421	0	0
1.831	1	23	184	2	166	12	597	0	0
1.832	1	7	184	3	32	20	1191	0	0
1.833	1	25	184	4	18	10	469	0	0
1.834	1	41	184	5	330	8	421	0	0
1.835	1	9	184	6	63	18	967	0	0
1.836	1	20	184	7	281	12	597	0	0
1.837	1	3	184	8	223	24	1620	0	0
1.838	1	21	184	9	345	12	597	0	0
1.839	1	4	184	10	259	22	1383	0	0
1.84	1	40	185	1	359	8	421	0	0
1.841	1	11	185	2	302	16	903	0	0
1.842	1	29	185	3	317	10	469	0	0
1.843	1	6	185	4	241	20	1191	0	0
1.844	1	30	185	5	332	10	469	0	0
1.845	1	5	185	6	304	22	1383	0	0
1.846	1	2	185	7	373	24	1620	0	0
1.847	1	38	185	8	375	8	421	0	0
1.848	1	10	185	9	331	18	967	0	0
1.849	1	31	185	10	52	10	469	0	0
1.85	1	8	186	1	389	18	967	0	0
1.851	1	27	186	2	383	10	469	0	0
1.852	1	28	186	3	384	10	469	0	0
1.853	1	1	186	4	3	28	2196	0	0
1.854	1	15	186	5	19	14	775	0	0
1.855	1	33	186	6	1	8	421	0	0
1.856	1	16	186	7	34	14	775	0	0
1.857	1	36	186	8	2	8	421	0	0
1.858	1	19	186	9	108	14	775	0	0
1.859	1	39	186	10	97	8	421	0	0
1.86	1	22	187	1	33	12	597	0	0
1.861	1	12	187	2	51	16	903	0	0
1.862	1	34	187	3	143	8	421	0	0
1.863	1	17	187	4	261	14	775	0	0
1.864	1	18	187	5	280	14	775	0	0
1.865	1	35	187	6	199	8	421	0	0
1.866	1	13	187	7	35	16	903	0	0
1.867	1	24	187	8	96	12	597	0	0
1.868	1	32	187	9	242	8	421	0	0
1.869	1	14	187	10	316	14	775	0	0
1.87	1	26	188	1	4	10	469	0	0
1.871	1	42	188	2	260	8	421	0	0
1.872	1	7	188	3	32	20	1191	0	0
1.873	1	23	188	4	166	12	597	0	0
1.874	1	37	188	5	318	8	421	0	0
1.875	1	25	188	6	18	10	469	0	0
1.876	1	9	188	7	63	18	967	0	0
1.877	1	3	188	8	223	24	1620	0	0
1.878	1	41	188	9	330	8	421	0	0
1.879	1	20	188	10	281	12	597	0	0
1.88	1	4	189	1	259	22	1383	0	0
1.881	1	21	189	2	345	12	597	0	0
1.882	1	11	189	3	302	16	903	0	0
1.883	1	40	189	4	359	8	421	0	0
1.884	1	6	189	5	241	20	1191	0	0
1.885	1	29	189	6	317	10	469	0	0
1.886	1	5	189	7	304	22	1383	0	0
1.887	1	30	189	8	332	10	469	0	0
1.888	1	2	189	9	373	24	1620	0	0
1.889	1	10	189	10	331	18	967	0	0
1.89	1	38	190	1	375	8	421	0	0
1.891	1	8	190	2	389	18	967	0	0
1.892	1	31	190	3	52	10	469	0	0
1.893	1	27	190	4	383	10	469	0	0
1.894	1	1	190	5	3	28	2196	0	0
1.895	1	28	190	6	384	10	469	0	0
1.896	1	15	190	7	19	14	775	0	0
1.897	1	16	190	8	34	14	775	0	0
1.898	1	33	190	9	1	8	421	0	0
1.899	1	19	190	10	108	14	775	0	0
1.9	1	36	191	1	2	8	421	0	0
1.901	1	12	191	2	51	16	903	0	0
1.902	1	22	191	3	33	12	597	0	0
1.903	1	39	191	4	97	8	421	0	0
1.904	1	17	191	5	261	14	775	0	0
1.905	1	34	191	6	143	8	421	0	0
1.906	1	13	191	7	35	16	903	0	0
1.907	1	18	191	8	280	14	775	0	0
1.908	1	35	191	9	199	8	421	0	0
1.909	1	24	191	10	96	12	597	0	0
1.91	1	14	192	1	316	14	775	0	0
1.911	1	32	192	2	242	8	421	0	0
1.912	1	26	192	3	4	10	469	0	0
1.913	1	7	192	4	32	20	1191	0	0
1.914	1	42	192	5	260	8	421	0	0
1.915	1	23	192	6	166	12	597	0	0
1.916	1	9	192	7	63	18	967	0	0
1.917	1	25	192	8	18	10	469	0	0
1.918	1	37	192	9	318	8	421	0	0
1.919	1	3	192	10	223	24	1620	0	0
1.92	1	20	193	1	281	12	597	0	0
1.921	1	4	193	2	259	22	1383	0	0
1.922	1	41	193	3	330	8	421	0	0
1.923	1	11	193	4	302	16	903	0	0
1.924	1	21	193	5	345	12	597	0	0
1.925	1	6	193	6	241	20	1191	0	0
1.926	1	29	193	7	317	10	469	0	0
1.927	1	5	193	8	304	22	1383	0	0
1.928	1	40	193	9	359	8	421	0	0
1.929	1	2	193	10	373	24	1620	0	0
1.93	1	30	194	1	332	10	469	0	0
1.931	1	10	194	2	331	18	967	0	0
1.932	1	8	194	3	389	18	967	0	0
1.933	1	31	194	4	52	10	469	0	0
1.934	1	38	194	5	375	8	421	0	0
1.935	1	1	194	6	3	28	2196	0	0
1.936	1	27	194	7	383	10	469	0	0
1.937	1	28	194	8	384	10	469	0	0
1.938	1	15	194	9	19	14	775	0	0
1.939	1	16	194	10	34	14	775	0	0
1.94	1	12	195	1	51	16	903	0	0
1.941	1	33	195	2	1	8	421	0	0
1.942	1	19	195	3	108	14	775	0	0
1.943	1	36	195	4	2	8	421	0	0
1.944	1	22	195	5	33	12	597	0	0
1.945	1	39	195	6	97	8	421	0	0
1.946	1	13	195	7	35	16	903	0	0
1.947	1	17	195	8	261	14	775	0	0
1.948	1	34	195	9	143	8	421	0	0
1.949	1	18	195	10	280	14	775	0	0
1.95	1	24	196	1	96	12	597	0	0
1.951	1	35	196	2	199	8	421	0	0
1.952	1	14	196	3	316	14	775	0	0
1.953	1	7	196	4	32	20	1191	0	0
1.954	1	26	196	5	4	10	469	0	0
1.955	1	32	196	6	242	8	421	0	0
1.956	1	9	196	7	63	18	967	0	0
1.957	1	23	196	8	166	12	597	0	0
1.958	1	42	196	9	260	8	421	0	0
1.959	1	3	196	10	223	24	1620	0	0
1.96	1	25	197	1	18	10	469	0	0
1.961	1	37	197	2	318	8	421	0	0
1.962	1	4	197	3	259	22	1383	0	0
1.963	1	11	197	4	302	16	903	0	0
1.964	1	20	197	5	281	12	597	0	0
1.965	1	41	197	6	330	8	421	0	0
1.966	1	21	197	7	345	12	597	0	0
1.967	1	6	197	8	241	20	1191	0	0
1.968	1	5	197	9	304	22	1383	0	0
1.969	1	29	197	10	317	10	469	0	0
1.97	1	2	198	1	373	24	1620	0	0
1.971	1	40	198	2	359	8	421	0	0
1.972	1	10	198	3	331	18	967	0	0
1.973	1	30	198	4	332	10	469	0	0
1.974	1	8	198	5	389	18	967	0	0
1.975	1	1	198	6	3	28	2196	0	0
1.976	1	31	198	7	52	10	469	0	0
1.977	1	38	198	8	375	8	421	0	0
1.978	1	27	198	9	383	10	469	0	0
1.979	1	28	198	10	384	10	469	0	0
1.98	1	15	199	1	19	14	775	0	0
1.981	1	12	199	2	51	16	903	0	0
1.982	1	16	199	3	34	14	775	0	0
1.983	1	19	199	4	108	14	775	0	0
1.984	1	33	199	5	1	8	421	0	0
1.985	1	22	199	6	33	12	597	0	0
1.986	1	13	199	7	35	16	903	0	0
1.987	1	36	199	8	2	8	421	0	0
1.988	1	17	199	9	261	14	775	0	0
1.989	1	39	199	10	97	8	421	0	0
1.99	1	18	200	1	280	14	775	0	0
1.991	1	34	200	2	143	8	421	0	0
1.992	1	24	200	3	96	12	597	0	0
1.993	1	14	200	4	316	14	775	0	0
1.994	1	35	200	5	199	8	421	0	0
1.995	1	7	200	6	32	20	1191	0	0
1.996	1	26	200	7	4	10	469	0	0
1.997	1	9	200	8	63	18	967	0	0
1.998	1	32	200	9	242	8	421	0	0
1.999	1	23	200	10	166	12	597	0	0
2	1	3	201	1	223	24	1620	0	0
2.001	1	42	201	2	260	8	421	0	0
2.002	1	25	201	3	18	10	469	0	0
2.003	1	4	201	4	259	22	1383	0	0
2.004	1	11	201	5	302	16	903	0	0
2.005	1	37	201	6	318	8	421	0	0
2.006	1	20	201	7	281	12	597	0	0
2.007	1	6	201	8	241	20	1191	0	0
2.008	1	21	201	9	345	12	597	0	0
2.009	1	41	201	10	330	8	421	0	0
2.01	1	5	202	1	304	22	1383	0	0
2.011	1	2	202	2	373	24	1620	0	0
2.012	1	29	202	3	317	10	469	0	0
2.013	1	10	202	4	331	18	967	0	0
2.014	1	30	202	5	332	10	469	0	0
2.015	1	8	202	6	389	18	967	0	0
2.016	1	40	202	7	359	8	421	0	0
2.017	1	1	202	8	3	28	2196	0	0
2.018	1	31	202	9	52	10	469	0	0
2.019	1	27	202	10	383	10	469	0	0
2.02	1	38	203	1	375	8	421	0	0
2.021	1	28	203	2	384	10	469	0	0
2.022	1	12	203	3	51	16	903	0	0
2.023	1	15	203	4	19	14	775	0	0
2.024	1	16	203	5	34	14	775	0	0
2.025	1	19	203	6	108	14	775	0	0
2.026	1	13	203	7	35	16	903	0	0
2.027	1	33	203	8	1	8	421	0	0
2.028	1	22	203	9	33	12	597	0	0
2.029	1	36	203	10	2	8	421	0	0
2.03	1	17	204	1	261	14	775	0	0
2.031	1	39	204	2	97	8	421	0	0
2.032	1	18	204	3	280	14	775	0	0
2.033	1	24	204	4	96	12	597	0	0
2.034	1	34	204	5	143	8	421	0	0
2.035	1	7	204	6	32	20	1191	0	0
2.036	1	14	204	7	316	14	775	0	0
2.037	1	35	204	8	199	8	421	0	0
2.038	1	26	204	9	4	10	469	0	0
2.039	1	9	204	10	63	18	967	0	0
2.04	1	3	205	1	223	24	1620	0	0
2.041	1	23	205	2	166	12	597	0	0
2.042	1	32	205	3	242	8	421	0	0
2.043	1	11	205	4	302	16	903	0	0
2.044	1	4	205	5	259	22	1383	0	0
2.045	1	25	205	6	18	10	469	0	0
2.046	1	42	205	7	260	8	421	0	0
2.047	1	20	205	8	281	12	597	0	0
2.048	1	37	205	9	318	8	421	0	0
2.049	1	6	205	10	241	20	1191	0	0
2.05	1	5	206	1	304	22	1383	0	0
2.051	1	21	206	2	345	12	597	0	0
2.052	1	2	206	3	373	24	1620	0	0
2.053	1	41	206	4	330	8	421	0	0
2.054	1	29	206	5	317	10	469	0	0
2.055	1	10	206	6	331	18	967	0	0
2.056	1	1	206	7	3	28	2196	0	0
2.057	1	8	206	8	389	18	967	0	0
2.058	1	30	206	9	332	10	469	0	0
2.059	1	40	206	10	359	8	421	0	0
2.06	1	31	207	1	52	10	469	0	0
2.061	1	27	207	2	383	10	469	0	0
2.062	1	12	207	3	51	16	903	0	0
2.063	1	28	207	4	384	10	469	0	0
2.064	1	38	207	5	375	8	421	0	0
2.065	1	15	207	6	19	14	775	0	0
2.066	1	16	207	7	34	14	775	0	0
2.067	1	13	207	8	35	16	903	0	0
2.068	1	19	207	9	108	14	775	0	0
2.069	1	22	207	10	33	12	597	0	0
2.07	1	33	208	1	1	8	421	0	0
2.071	1	17	208	2	261	14	775	0	0
2.072	1	36	208	3	2	8	421	0	0
2.073	1	18	208	4	280	14	775	0	0
2.074	1	39	208	5	97	8	421	0	0
2.075	1	24	208	6	96	12	597	0	0
2.076	1	7	208	7	32	20	1191	0	0
2.077	1	34	208	8	143	8	421	0	0
2.078	1	14	208	9	316	14	775	0	0
2.079	1	9	208	10	63	18	967	0	0
2.08	1	26	209	1	4	10	469	0	0
2.081	1	35	209	2	199	8	421	0	0
2.082	1	3	209	3	223	24	1620	0	0
2.083	1	23	209	4	166	12	597	0	0
2.084	1	11	209	5	302	16	903	0	0
2.085	1	4	209	6	259	22	1383	0	0
2.086	1	32	209	7	242	8	421	0	0
2.087	1	25	209	8	18	10	469	0	0
2.088	1	42	209	9	260	8	421	0	0
2.089	1	6	209	10	241	20	1191	0	0
2.09	1	20	210	1	281	12	597	0	0
2.091	1	5	210	2	304	22	1383	0	0
2.092	1	37	210	3	318	8	421	0	0
2.093	1	2	210	4	373	24	1620	0	0
2.094	1	21	210	5	345	12	597	0	0
2.095	1	10	210	6	331	18	967	0	0
2.096	1	1	210	7	3	28	2196	0	0
2.097	1	29	210	8	317	10	469	0	0
2.098	1	41	210	9	330	8	421	0	0
2.099	1	8	210	10	389	18	967	0	0
2.1	1	30	211	1	332	10	469	0	0
2.101	1	40	211	2	359	8	421	0	0
2.102	1	31	211	3	52	10	469	0	0
2.103	1	12	211	4	51	16	903	0	0
2.104	1	27	211	5	383	10	469	0	0
2.105	1	28	211	6	384	10	469	0	0
2.106	1	38	211	7	375	8	421	0	0
2.107	1	15	211	8	19	14	775	0	0
2.108	1	13	211	9	35	16	903	0	0
2.109	1	16	211	10	34	14	775	0	0
2.11	1	19	212	1	108	14	775	0	0
2.111	1	22	212	2	33	12	597	0	0
2.112	1	33	212	3	1	8	421	0	0
2.113	1	17	212	4	261	14	775	0	0
2.114	1	36	212	5	2	8	421	0	0
2.115	1	18	212	6	280	14	775	0	0
2.116	1	7	212	7	32	20	1191	0	0
2.117	1	24	212	8	96	12	597	0	0
2.118	1	39	212	9	97	8	421	0	0
2.119	1	9	212	10	63	18	967	0	0
2.12	1	14	213	1	316	14	775	0	0
2.121	1	34	213	2	143	8	421	0	0
2.122	1	3	213	3	223	24	1620	0	0
2.123	1	26	213	4	4	10	469	0	0
2.124	1	11	213	5	302	16	903	0	0
2.125	1	35	213	6	199	8	421	0	0
2.126	1	23	213	7	166	12	597	0	0
2.127	1	4	213	8	259	22	1383	0	0
2.128	1	25	213	9	18	10	469	0	0
2.129	1	32	213	10	242	8	421	0	0
2.13	1	6	214	1	241	20	1191	0	0
2.131	1	42	214	2	260	8	421	0	0
2.132	1	5	214	3	304	22	1383	0	0
2.133	1	20	214	4	281	12	597	0	0
2.134	1	2	214	5	373	24	1620	0	0
2.135	1	37	214	6	318	8	421	0	0
2.136	1	21	214	7	345	12	597	0	0
2.137	1	1	214	8	3	28	2196	0	0
2.138	1	10	214	9	331	18	967	0	0
2.139	1	29	214	10	317	10	469	0	0
2.14	1	8	215	1	389	18	967	0	0
2.141	1	41	215	2	330	8	421	0	0
2.142	1	30	215	3	332	10	469	0	0
2.143	1	12	215	4	51	16	903	0	0
2.144	1	31	215	5	52	10	469	0	0
2.145	1	40	215	6	359	8	421	0	0
2.146	1	27	215	7	383	10	469	0	0
2.147	1	28	215	8	384	10	469	0	0
2.148	1	13	215	9	35	16	903	0	0
2.149	1	15	215	10	19	14	775	0	0
2.15	1	38	216	1	375	8	421	0	0
2.151	1	16	216	2	34	14	775	0	0
2.152	1	19	216	3	108	14	775	0	0
2.153	1	22	216	4	33	12	597	0	0
2.154	1	17	216	5	261	14	775	0	0
2.155	1	33	216	6	1	8	421	0	0
2.156	1	7	216	7	32	20	1191	0	0
2.157	1	18	216	8	280	14	775	0	0
2.158	1	36	216	9	2	8	421	0	0
2.159	1	24	216	10	96	12	597	0	0
2.16	1	9	217	1	63	18	967	0	0
2.161	1	39	217	2	97	8	421	0	0
2.162	1	14	217	3	316	14	775	0	0
2.163	1	3	217	4	223	24	1620	0	0
2.164	1	34	217	5	143	8	421	0	0
2.165	1	11	217	6	302	16	903	0	0
2.166	1	26	217	7	4	10	469	0	0
2.167	1	4	217	8	259	22	1383	0	0
2.168	1	23	217	9	166	12	597	0	0
2.169	1	35	217	10	199	8	421	0	0
2.17	1	25	218	1	18	10	469	0	0
2.171	1	6	218	2	241	20	1191	0	0
2.172	1	32	218	3	242	8	421	0	0
2.173	1	5	218	4	304	22	1383	0	0
2.174	1	2	218	5	373	24	1620	0	0
2.175	1	20	218	6	281	12	597	0	0
2.176	1	42	218	7	260	8	421	0	0
2.177	1	1	218	8	3	28	2196	0	0
2.178	1	10	218	9	331	18	967	0	0
2.179	1	21	218	10	345	12	597	0	0
2.18	1	37	219	1	318	8	421	0	0
2.181	1	8	219	2	389	18	967	0	0
2.182	1	29	219	3	317	10	469	0	0
2.183	1	12	219	4	51	16	903	0	0
2.184	1	30	219	5	332	10	469	0	0
2.185	1	41	219	6	330	8	421	0	0
2.186	1	31	219	7	52	10	469	0	0
2.187	1	27	219	8	383	10	469	0	0
2.188	1	40	219	9	359	8	421	0	0
2.189	1	13	219	10	35	16	903	0	0
2.19	1	28	220	1	384	10	469	0	0
2.191	1	15	220	2	19	14	775	0	0
2.192	1	16	220	3	34	14	775	0	0
2.193	1	38	220	4	375	8	421	0	0
2.194	1	19	220	5	108	14	775	0	0
2.195	1	22	220	6	33	12	597	0	0
2.196	1	17	220	7	261	14	775	0	0
2.197	1	7	220	8	32	20	1191	0	0
2.198	1	33	220	9	1	8	421	0	0
2.199	1	18	220	10	280	14	775	0	0
2.2	1	9	221	1	63	18	967	0	0
2.201	1	24	221	2	96	12	597	0	0
2.202	1	36	221	3	2	8	421	0	0
2.203	1	3	221	4	223	24	1620	0	0
2.204	1	14	221	5	316	14	775	0	0
2.205	1	39	221	6	97	8	421	0	0
2.206	1	11	221	7	302	16	903	0	0
2.207	1	26	221	8	4	10	469	0	0
2.208	1	34	221	9	143	8	421	0	0
2.209	1	4	221	10	259	22	1383	0	0
2.21	1	23	222	1	166	12	597	0	0
2.211	1	35	222	2	199	8	421	0	0
2.212	1	6	222	3	241	20	1191	0	0
2.213	1	25	222	4	18	10	469	0	0
2.214	1	5	222	5	304	22	1383	0	0
2.215	1	2	222	6	373	24	1620	0	0
2.216	1	32	222	7	242	8	421	0	0
2.217	1	1	222	8	3	28	2196	0	0
2.218	1	20	222	9	281	12	597	0	0
2.219	1	10	222	10	331	18	967	0	0
2.22	1	42	223	1	260	8	421	0	0
2.221	1	21	223	2	345	12	597	0	0
2.222	1	8	223	3	389	18	967	0	0
2.223	1	37	223	4	318	8	421	0	0
2.224	1	29	223	5	317	10	469	0	0
2.225	1	12	223	6	51	16	903	0	0
2.226	1	30	223	7	332	10	469	0	0
2.227	1	41	223	8	330	8	421	0	0
2.228	1	31	223	9	52	10	469	0	0
2.229	1	13	223	10	35	16	903	0	0
2.23	1	27	224	1	383	10	469	0	0
2.231	1	40	224	2	359	8	421	0	0
2.232	1	28	224	3	384	10	469	0	0
2.233	1	15	224	4	19	14	775	0	0
2.234	1	16	224	5	34	14	775	0	0
2.235	1	19	224	6	108	14	775	0	0
2.236	1	38	224	7	375	8	421	0	0
2.237	1	22	224	8	33	12	597	0	0
2.238	1	7	224	9	32	20	1191	0	0
2.239	1	17	224	10	261	14	775	0	0
2.24	1	18	225	1	280	14	775	0	0
2.241	1	9	225	2	63	18	967	0	0
2.242	1	33	225	3	1	8	421	0	0
2.243	1	24	225	4	96	12	597	0	0
2.244	1	3	225	5	223	24	1620	0	0
2.245	1	36	225	6	2	8	421	0	0
2.246	1	11	225	7	302	16	903	0	0
2.247	1	14	225	8	316	14	775	0	0
2.248	1	39	225	9	97	8	421	0	0
2.249	1	4	225	10	259	22	1383	0	0
2.25	1	26	226	1	4	10	469	0	0
2.251	1	34	226	2	143	8	421	0	0
2.252	1	23	226	3	166	12	597	0	0
2.253	1	6	226	4	241	20	1191	0	0
2.254	1	25	226	5	18	10	469	0	0
2.255	1	5	226	6	304	22	1383	0	0
2.256	1	35	226	7	199	8	421	0	0
2.257	1	2	226	8	373	24	1620	0	0
2.258	1	1	226	9	3	28	2196	0	0
2.259	1	32	226	10	242	8	421	0	0
2.26	1	20	227	1	281	12	597	0	0
2.261	1	10	227	2	331	18	967	0	0
2.262	1	8	227	3	389	18	967	0	0
2.263	1	42	227	4	260	8	421	0	0
2.264	1	21	227	5	345	12	597	0	0
2.265	1	12	227	6	51	16	903	0	0
2.266	1	29	227	7	317	10	469	0	0
2.267	1	37	227	8	318	8	421	0	0
2.268	1	30	227	9	332	10	469	0	0
